Empresa,Numero,Linea,Precio,ListaPrecio,Cantidad,CantidadUnitType,UnidadContenida,UnidadContenidaUnitType,Item,ItemBuyer,ItemVendor,ItemSize,ItemColor,Descripcion,Total,ItemFlexline,Item_Cod_Barras,GlosaSisPal,ListaPrecioFlexline,PrecioFlexline,FechaInicio,FechaFin,UnidadFlexline,VigenciaProductoFlexline,CantidadConvertidaFlexline,PrecioConvertidoFlexline,TotalConvertidoFlexline,Observaciones 
"008","47596534988",1,13900,"NTP",10,"CS",20,"SIN","17804647530841","","","","","ALIM CONEJO LOOPS 1 KG",139000,"121082L210N","7804647530844","Alim Conejo Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",200,695,22518000,"" 
"008","47596534988",2,17000,"NTP",1,"CS",20,"SIN","17804647530872","","","","","ALIM HAMSTER LOOPS 1 KG",17000,"121081L205N","7804647530875","Alim Hamster Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",20,850,2754000,"" 
"008","47596534988",3,10224,"NTP",17,"CS",12,"SIN","17804647531299","","","","","JUGUETE INTELIG DI 3 RAT GATO LOOP",173808,"41502KL003M","7804647531292","Juguete Loops intelig gato div","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",204,852,28156896,"" 
"008","9900545263",1,7348,"LIU",30,"CSC",4,"SIN","27804647530411","000658106","411021L246N","4,5KG","MAY","AREN LOOPS BIO 4.5KG",220440,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,1837,35490840,"" 
"008","9900544959",1,10785,"LIU",30,"CSC",1,"SIN","7791416065976","000533355","RAZCC15","15KG","MAY","ALIMENTO PERRO 15KG",323550,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",30,10785,323550,"" 
"008","9900544959",2,12040,"LIU",20,"CSC",1,"SIN","7791416002247","000533357","RACA21","21KG","MAY","ALIMENTO PERRO 21KG",240800,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",20,12040,240800,"" 
"008","9900544959",3,9025,"LIU",60,"CSC",1,"SIN","7791416001325","000533358","RAGA10","10KG","MAY","ALIMENTO GATO 1OKG",541500,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",60,9025,541500,"" 
"008","9900544959",4,10085,"LIU",33,"CSC",1,"SIN","7791416066829","000660423","122041M278N","15KG","MAY","ALIM PERRO RPEQ 15KG",332805,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",33,10085,332805,"" 
"008","47632632322",1,7450,"NTP",120,"CS",5,"SIN","17804647530414","","","","","ARENA SANITARIA BIOD LOOPS 4.5 KG",894000,"411021L245N","7804647530417","Arena Sanit. Biod Loops 5x4.5K","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",600,1490,142146000,"" 
"008","47632632322",2,20100,"NTP",6,"CS",20,"SIN","17804647530797","","","","","ALIM CANARIO LOOPS 1 KG",120600,"121085L210N","7804647530790","Alim Canario Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,1005,19175400,"" 
"008","47632632322",3,20100,"NTP",1,"CS",20,"SIN","17804647530803","","","","","ALIM CATA LOOPS 1 KG",20100,"121086L210N","7804647530806","Alim Cata Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",20,1005,3195900,"" 
"008","47632632322",4,11500,"NTP",48,"CS",5,"SIN","17804647530391","","","","","ARENA SANITARIA PIEDRA LOOPS 4.5 K",552000,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",48,11500,552000,"" 
"008","47632632322",5,11760,"NTP",12,"CS",24,"SIN","17804647530827","","","","","VIRUTA PINO LOOPS 800 GR",141120,"417011L208N","7804647530820","Viruta Pino Loops 24x800g","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,490,22438080,"" 
"008","47632632322",6,10572,"NTP",4,"CS",12,"SIN","17804647531367","","","","","PEINETA DOBLE MADERA LOOPS UN",42288,"413015L003N","7804647531360","Peineta Loops Doble Madera 12x","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",48,881,6723792,"" 
"008","47632632322",7,13900,"NTP",5,"CS",20,"SIN","17804647530841","","","","","ALIM CONEJO LOOPS 1 KG",69500,"121082L210N","7804647530844","Alim Conejo Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",100,695,11050500,"" 
"008","47632632322",8,17000,"NTP",4,"CS",20,"SIN","17804647530872","","","","","ALIM HAMSTER LOOPS 1 KG",68000,"121081L205N","7804647530875","Alim Hamster Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",80,850,10812000,"" 
"008","7600570319",1,16200,"LIU",9,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",145800,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",162,900,23036400,"" 
"008","8500570747",1,18144,"LIU",30,"CSC",6,"SIN","17791416066833","000580719","RAZA683","3KG","BOL","ALIM RAZA PEZ",544320,"123025M256N","7791416066836","Al Gato Raza Pescado Pk 6x3kg","LIDER 4",3024,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",180,3024,85458240,"" 
"008","8500570747",2,20250,"LIU",30,"CSC",18,"SIN","17791416001315","000583585","RAZA-131","1KG","BOL","ALIM SEC PESCADO 1KG",607500,"123025M248N","7791416001318","Al Gato Raza Pescado Pk 18x1kg","LIDER 4",1125,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",540,1125,95377500,"" 
"008","8500570747",3,6316,"LIU",36,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",227376,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",144,1579,35698032,"" 
"008","8500570747",4,6312,"LIU",180,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",1136160,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1440,789,178377120,"" 
"008","9900545378",1,16200,"LIU",24,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",388800,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,900,60652800,"" 
"008","9900545378",2,6000,"LIU",60,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",360000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",480,750,56160000,"" 
"008","9900545378",3,11700,"LIU",24,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",280800,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,650,43804800,"" 
"008","9900545378",4,18360,"LIU",24,"CSC",18,"SIN","27804647530800","000643490","CATA080","1KG","BOL","ALIMENTO CATA",440640,"121086L247N","7804647530806","Alim Catas Loops 18x1 kg.","LIDER 4",1020,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,1020,68739840,"" 
"008","9900545378",5,7348,"LIU",660,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",4849680,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",2640,1837,756550080,"" 
"008","9900545378",6,8000,"LIU",210,"CSC",4,"SIN","27804647530831","000643494","ARENA083","4.5KG","BOL","ARENA SANITARIA PINO",1680000,"411031L246N","7804647530837","Arena Sanit. Pellet Pino Loops","LIDER 4",2000,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",840,2000,262080000,"" 
"008","9900545378",7,9000,"LIU",144,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",1296000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",576,2250,202176000,"" 
"008","9900545378",8,6316,"LIU",144,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",909504,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",576,1579,141882624,"" 
"008","9900545378",9,6312,"LIU",36,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",227232,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,789,35448192,"" 
"008","9900544769",1,16200,"LIU",24,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",388800,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,900,60264000,"" 
"008","9900544769",2,6000,"LIU",20,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",120000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",160,750,18600000,"" 
"008","9900544769",3,11700,"LIU",24,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",280800,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,650,43524000,"" 
"008","9900544769",4,7348,"LIU",240,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",1763520,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",960,1837,273345600,"" 
"008","9900544769",5,9000,"LIU",72,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",648000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,2250,100440000,"" 
"008","9900544769",6,6316,"LIU",252,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",1591632,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1008,1579,246702960,"" 
"008","9900544769",7,6312,"LIU",36,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",227232,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,789,35220960,"" 
"008","9900544873",1,16200,"LIU",24,"CSC",18,"SIN","27804647530879","000643487","HAMSTER087","1KG","BOL","ALIM HAMSTER 1000",388800,"121081L206N","7804647530875","Alim Hamsters Loops 18x1 kg.","LIDER 4",900,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,900,59875200,"" 
"008","9900544873",2,6000,"LIU",140,"CSC",8,"SIN","27804647530565","000643488","ARENA056","2KG","BOL","VIRUTA VEGETAL",840000,"417011L221N","7804647530561","Viruta Biod Loops 8x2 kg.","LIDER 4",750,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1120,750,129360000,"" 
"008","9900544873",3,11700,"LIU",24,"CSC",18,"SIN","27804647530848","000643489","CONEJO084","1KG","BOL","ALIMENTO CONEJO",280800,"121082L211N","7804647530844","Alim Conejo Lopps 18x1 kg.","LIDER 4",650,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,650,43243200,"" 
"008","9900544873",4,18900,"LIU",24,"CSC",18,"SIN","27804647530794","000643491","CANARIO079","1KG","BOL","ALIMENTO CANARIO",453600,"121085L247N","7804647530790","Alim Canario Loops 18x1 kg.","LIDER 4",1050,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",432,1050,69854400,"" 
"008","9900544873",5,7348,"LIU",600,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",4408800,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",2400,1837,678955200,"" 
"008","9900544873",6,8000,"LIU",90,"CSC",4,"SIN","27804647530831","000643494","ARENA083","4.5KG","BOL","ARENA SANITARIA PINO",720000,"411031L246N","7804647530837","Arena Sanit. Pellet Pino Loops","LIDER 4",2000,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",360,2000,110880000,"" 
"008","9900544873",7,9000,"LIU",72,"CSC",4,"SIN","27804647530398","000643496","ARENA039","4.5KG","BOL","ARENA SANITARIA",648000,"411011L246N","7804647530394","Arena Sanit. Piedra Loops 4x4,","LIDER 4",2250,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",288,2250,99792000,"" 
"008","9900544873",8,6316,"LIU",360,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",2273760,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1440,1579,350159040,"" 
"008","9900544873",9,6312,"LIU",72,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",454464,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",576,789,69987456,"" 
"008","8500570432",1,20250,"LIU",60,"CSC",18,"SIN","17791416001315","000583585","RAZA-131","1KG","BOL","ALIM SEC PESCADO 1KG",1215000,"123025M248N","7791416001318","Al Gato Raza Pescado Pk 18x1kg","LIDER 4",1125,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1080,1125,185895000,"" 
"008","8500570432",2,7348,"LIU",30,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",220440,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,1837,33727320,"" 
"008","8500570432",3,6316,"LIU",36,"CSC",4,"SIN","27804647531654","000643497","ARENA165","4KG","BOL","ARENA SANITARIA",227376,"411011C241N","7804647531650","Arena Sanit. Piedra Acuenta 4x","LIDER 4",1579,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",144,1579,34788528,"" 
"008","8500570432",4,6312,"LIU",144,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",908928,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1152,789,139065984,"" 
"008","9900545856",1,10785,"LIU",30,"CSC",1,"SIN","7791416065976","000533355","RAZCC15","15KG","MAY","ALIMENTO PERRO",323550,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",30,10785,323550,"" 
"008","9900545856",2,12040,"LIU",280,"CSC",1,"SIN","7791416002247","000533357","RACA21","21KG","MAY","ALIMENTO PERRO",3371200,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",280,12040,3371200,"" 
"008","9900545856",3,9025,"LIU",270,"CSC",1,"SIN","7791416001325","000533358","RAGA10","10KG","MAY","ALIMENTO GATO",2436750,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",270,9025,2436750,"" 
"008","9900545856",4,10085,"LIU",60,"CSC",1,"SIN","7791416066829","000660423","122041M278N","15KG","MAY","ALIM PERRO RPEQ",605100,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",60,10085,605100,"" 
"008","00429376137",1,8564,"LIU",76,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",650864,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",76,8564,650864,"" 
"008","00429376137",2,11895,"LIU",49,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",582855,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",245,2379,88011105,"" 
"008","00429376137",3,7348,"LIU",22,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",161656,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",88,1837,24410056,"" 
"008","00429376137",4,43860,"LIU",12,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",526320,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",12,43860,526320,"" 
"008","00429376137",5,46188,"LIU",10,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",461880,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",10,46188,461880,"" 
"008","00429376137",6,50040,"LIU",17,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",850680,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",17,50040,850680,"" 
"008","00433225865",1,8564,"LIU",331,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",2834684,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",331,8564,2834684,"" 
"008","00433225865",2,11895,"LIU",259,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",3080805,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1295,2379,462120750,"" 
"008","00433225865",3,7348,"LIU",61,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",448228,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",244,1837,67234200,"" 
"008","00433225865",4,43860,"LIU",19,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",833340,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",19,43860,833340,"" 
"008","00433225865",5,46188,"LIU",28,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",1293264,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",28,46188,1293264,"" 
"008","00433225865",6,50040,"LIU",39,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",1951560,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",39,50040,1951560,"" 
"008","8500570544",1,18144,"LIU",60,"CSC",6,"SIN","17791416066833","000580719","RAZA683","3KG","BOL","ALIM RAZA PEZ",1088640,"123025M256N","7791416066836","Al Gato Raza Pescado Pk 6x3kg","LIDER 4",3024,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",360,3024,162207360,"" 
"008","8500570544",2,20250,"LIU",60,"CSC",18,"SIN","17791416001315","000583585","RAZA-131","1KG","BOL","ALIM SEC PESCADO 1KG",1215000,"123025M248N","7791416001318","Al Gato Raza Pescado Pk 18x1kg","LIDER 4",1125,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1080,1125,181035000,"" 
"008","8500570544",3,7348,"LIU",30,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",220440,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,1837,32845560,"" 
"008","8500570544",4,6312,"LIU",216,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",1363392,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1728,789,203145408,"" 
"008","00429233607",1,8564,"LIU",40,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",342560,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",40,8564,342560,"" 
"008","00429233607",2,11895,"LIU",41,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",487695,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",205,2379,72178860,"" 
"008","00429233607",3,7348,"LIU",13,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",95524,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",52,1837,14137552,"" 
"008","00429233607",4,43860,"LIU",2,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",87720,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",2,43860,87720,"" 
"008","00429233607",5,46188,"LIU",5,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",230940,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",5,46188,230940,"" 
"008","00429233607",6,50040,"LIU",2,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",100080,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",2,50040,100080,"" 
"008","8500570611",1,18144,"LIU",120,"CSC",6,"SIN","17791416066833","000580719","RAZA683","3KG","BOL","ALIM RAZA PEZ",2177280,"123025M256N","7791416066836","Al Gato Raza Pescado Pk 6x3kg","LIDER 4",3024,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",720,3024,320060160,"" 
"008","8500570611",2,20250,"LIU",30,"CSC",18,"SIN","17791416001315","000583585","RAZA-131","1KG","BOL","ALIM SEC PESCADO 1KG",607500,"123025M248N","7791416001318","Al Gato Raza Pescado Pk 18x1kg","LIDER 4",1125,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",540,1125,89302500,"" 
"008","8500570611",3,7348,"LIU",30,"CSC",4,"SIN","27804647530411","000643493","ARENA041","4.5KG","BOL","ARENA SANITARIA BIOD",220440,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,1837,32404680,"" 
"008","8500570611",4,6312,"LIU",144,"CSC",8,"SIN","27804647531647","000643498","ARENA164","2KG","BOL","ARENA SANITARIA",908928,"411011C221N","7804647531643","Arena Sanit. Piedra Acuenta 8x","LIDER 4",789,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",1152,789,133612416,"" 
"008","2050342592",1,9432,"LIU",600,"CSC",1,"SIN","17791416001278","000733338","RAZA0127","15KG","BOL","ALIMENTO PERRO ADULT",5659200,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",600,9432,5659200,"" 
"008","00432734863",1,8564,"LIU",84,"CS",2,"SIN","17804647530728","","","","","ARENA SANITARIA GATOS TOTTUS 9 KG.",719376,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",84,8564,719376,"" 
"008","00432734863",2,11895,"LIU",64,"CS",5,"SIN","17804647530711","","","","","ARENA SANITARIA GATOS TOTTUS 4.5 KG",761280,"411011T245N","7804647530714","Arena Sanit. Piedra Tottus 5x4","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",320,2379,110385600,"" 
"008","00432734863",3,7348,"LIU",30,"CS",4,"SIN","27804647530411","","","","","ARENA SANI BIODEGRADABLE   LOOPS 4.",220440,"411021L246N","7804647530417","Arena Sanit. Biod Loops 4x4,5 ","LIDER 4",1837,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",120,1837,31963800,"" 
"008","00432734863",4,43860,"LIU",2,"CS",12,"SIN","17804647531664","","","","","COLCHON CAMA IMPERMEABLE CHICA TOTT",87720,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",2,43860,87720,"" 
"008","00432734863",5,46188,"LIU",8,"CS",12,"SIN","17804647531671","","","","","COLCHON CAMA IMPERMEABLE MEDIANA TO",369504,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",8,46188,369504,"" 
"008","00432734863",6,50040,"LIU",7,"CS",12,"SIN","17804647531688","","","","","COLCHON CAMA IMPERMEABLE GRANDE TOT",350280,"No Existe!","","Producto No Existe en Syspal o no posee código Flexline","",0,01/01/0001 00:00:00,01/01/0001 00:00:00,"","",7,50040,350280,"" 
"008","47643822388",1,20100,"NTP",7,"CS",20,"SIN","17804647530797","","","","","ALIM CANARIO LOOPS 1 KG",140700,"121085L210N","7804647530790","Alim Canario Loops 20x1Kg","LIDER 4",0,11/22/2017 00:00:00,08/31/2020 00:00:00,"UN","S",140,1005,20260800,"" 
